DraftId;cntcardusersall_mean;countIssuedFor90Days_sum;F_IssAmnt;countIssuedFor30Daysall_sum;countIssuedFor90Daysall_sum;FinKartaScoreV3_rateall_mean;FinKartaScoreV1_rateall_sum;FinKartaScoreV2_rate;FinKartaScoreV2_rateall_sum;firstTransferFromMFODateall_sum;lastSuccessfulDischargeDate1_sum;lastSuccessfulDischargeDateall_mean;lastDischargeAmountall_sum;Num_cellph_SP_30all_mean;Num_cellph_SP_360all_mean;NumCrdPhone_180all_sum;NumR_DIL_14all_mean;NumR_DIL_301_mean;NumR_DIL_901_mean;all_act_3_1_d;all_act_cred_1;all_act_cred_2;all_act_cred_3;all_act_cred_3_1;cred_activ_1;cred_activ_2;cred_activ_3;cred_annuity_all_all_1m_max;cred_annuity_all_all_1m_sum;cred_day_overdue_all_all_1m_min;cred_day_overdue_all_all_1m_sum;cred_day_overdue_all_all_1y_max;cred_day_overdue_all_all_1y_sum;cred_day_overdue_all_all_all_sum;cred_day_overdue_all_ilcc_all_mean;cred_dura_1;cred_dura_2;cred_dura_3;cred_max_overdue_active_all_1m_sum;cred_max_overdue_active_ilcc_all_min;cred_max_overdue_active_micro_1y_mean;cred_max_overdue_all_micro_1y_max;cred_repay_1;cred_repay_2;cred_repay_3;cred_sum_1;cred_sum_2;cred_sum_22;cred_sum_3;cred_sum_33;cred_sum_active_all_1m_min;cred_sum_active_all_all_mean;cred_sum_active_ilcc_all_min;cred_sum_active_micro_1m_min;cred_sum_all_all_1m_max;cred_sum_all_all_1y_sum;cred_sum_all_all_all_sum;cred_sum_all_micro_1m_mean;cred_sum_all_micro_all_max;cred_sum_all_micro_all_mean;cred_sum_all_micro_all_sum;cred_sum_debt_active_micro_1y_min;cred_sum_debt_active_micro_all_max;cred_sum_debt_all_all_1y_min;cred_sum_debt_all_all_all_mean;cred_sum_debt_all_all_all_sum;cred_sum_debt_all_micro_1m_mean;cred_sum_debt_all_micro_1y_min;cred_sum_debt_all_micro_all_mean;cred_sum_limit_active_ilcc_1y_mean;cred_sum_limit_all_all_all_mean;cred_sum_limit_all_all_all_sum;cred_sum_limit_all_micro_all_mean;cred_sum_overdue_all_all_1y_sum;cred_sum_overdue_all_micro_1y_mean;cred_sum_overdue_all_micro_all_max;cred_sum_overdue_all_micro_all_mean;cred_type_1;cred_type_2;cred_type_3;delay_more_1;delay_more_2;delay_more_3;delay30_1;delay30_2;delay30_3;delay30_active_all_all_max;delay30_active_micro_all_mean;delay5_1;delay5_2;delay5_22;delay5_3;delay5_33;delay5_active_ilcc_all_mean;delay5_active_ilcc_all_sum;delay5_all_all_1m_mean;delay5_all_ilcc_all_max;delay5_all_ilcc_all_sum;delay60_1;delay60_2;delay60_3;delay90_1;delay90_2;delay90_3;interest_month_mod;len_num;n_cr_1;n_cr_12;n_cr_2;n_cr_3;p_cls_mfo_365;partner_type_1;partner_type_2;partner_type_3;re_cred_1;re_cred_2;re_cred_3;v0__12first_active_all_all_mean;v0__12first_active_all_all_sum;v0__12first_active_micro_all_mean;v0__12last_active_micro_all_max;v0__12last_all_all_all_max;v0__12last_all_micro_all_sum;v0__1first_active_ilcc_all_mean;v0__1first_active_ilcc_all_sum;v0__1first_all_all_1m_mean;v0__1first_all_ilcc_all_mean;v0__active_all_1y_mean;v0__active_micro_1m_sum;v0__active_micro_1y_max;v0__active_micro_all_mean;v0__all_all_1m_mean;v0__all_all_all_sum;v0__all_micro_1y_max;v0__all_micro_all_max;v0__all_micro_all_sum;v30__12first_active_all_all_mean;v30__1first_all_micro_1y_mean;v30__active_micro_1y_mean;v6__12first_all_micro_all_mean;v6__12last_all_ilcc_all_mean;v6__12last_all_micro_1y_mean;v6__1first_active_ilcc_all_sum;v6__all_all_all_mean;v6__all_ilcc_all_max;v6__all_micro_1y_mean;v6__all_micro_all_mean;v90__1first_all_all_1y_mean;v90__all_all_1y_sum;IPB
3ac9e896-80a7-4d07-af43-a3b775b30739;1.0;0.0;;0.0;0.0;0.1107;0.0001;0.0;0.0;0.0;;;0.0;1.0;2.0;3.0;0.0;1.0;2.0;0.0;4.0;1.0;4.0;1.0;4.0;4.0;4.0;;;;;164.0;482.0;482.0;;27.0;27.0;27.0;;;0.0;15000.0;0.0;0.0;0.0;28750.0;28750.0;0.0;28750.0;0.0;;1000.0;;;;28750.0;28750.0;;15000.0;7187.5;28750.0;20.0;20.0;0.0;5.0;20.0;;0.0;5.0;;0.0;0.0;0.0;27750.0;6937.5;15000.0;6937.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;8.0;28.0;4.0;0.0;4.0;4.0;0.0;4000000.0;4000000.0;4000000.0;1000.0;1000.0;1000.0;1.0;1.0;1.0;1.0;1.0;4.0;;;;;1.0;;1.0;1.0;;4.0;1.0;1.0;4.0;0.0;0.5;0.0;4.25;;4.25;;4.25;;4.25;4.25;0.5;8.0;
f76f3e80-946e-46df-9db6-795d112e63b4;3.0;11.0;0.5384;11.0;11.0;0.80632;0.02135;0.32039;0.32039;17.506041665999998;6.506041666000001;6.506041666000001;15150.0;3.0;3.0;1.0;3.0;5.0;5.0;0.0;8.0;0.296296;8.0;0.296296;8.0;8.0;8.0;;;0.0;0.0;0.0;0.0;0.0;0.0;2025.0;2025.0;2025.0;0.0;0.0;0.0;0.0;19.0;19.0;19.0;376790.0;376790.0;0.0;376790.0;0.0;4000.0;17428.125;25000.0;4000.0;20425.0;376790.0;376790.0;11282.9166;20425.0;11282.9166;270790.0;0.0;22225.0;0.0;4771.374074074074;128827.1;2259.375;0.0;2259.375;698.95;51.77407407407408;1397.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;34.0;27.0;0.0;27.0;27.0;0.75;324000000.0;324000000.0;324000000.0;1006479.92;1006479.92;1006479.92;1.375;11.0;1.0;1.0;4.0;6.0;1.0;2.0;0.25;1.0;1.375;6.0;1.0;1.0;0.25;15.0;1.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
187b4bf8-f41c-4a6d-8e27-dc39bc449b90;1.0;2.0;0.0;1.0;2.0;0.28822;0.00207;0.03;0.03;31.68417824;;;0.0;0.0;0.0;0.0;0.0;;1.0;0.0;2.0;0.4;2.0;0.4;2.0;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;;13.0;13.0;13.0;0.0;;0.0;0.0;3.0;3.0;3.0;10500.0;10500.0;0.0;10500.0;0.0;2500.0;3750.0;;2500.0;2500.0;10500.0;10500.0;1500.0;5000.0;2100.0;10500.0;2500.0;5000.0;0.0;1500.0;7500.0;833.3333333333335;0.0;1500.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;4.0;6.0;5.0;0.0;5.0;5.0;0.6;5000000.0;5000000.0;5000000.0;3138.0;3138.0;3138.0;1.0;2.0;1.0;1.0;1.0;2.0;;;0.333333;;1.0;1.0;1.0;1.0;0.333333;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;
6df8c019-7172-4733-bab1-51d2400e0ec5;13.0;10.0;0.8385;4.0;10.0;0.80403;;0.46655;0.46655;353.705289351;2.7052893510000002;2.7052893510000002;9000.0;2.0;2.0;3.0;1.0;1.0;1.0;;0.0;;3.0;0.6;0.0;0.0;3.0;;;;;;;3410.0;1015.0;;;59.0;;0.0;;;0.0;0.0;2.0;0.0;0.0;0.0;24159.0;24159.0;;0.1;0.1;;;;29158.1;;12059.0;4831.8;24159.0;;;;0.0;0.0;;;0.0;;0.014285714285714287;0.1;0.0;;;12059.0;4011.8;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;224.0;0.0;0.0;0.0;5.0;0.0;;;205000000.0;0.0;0.0;3866.42;11.0;11.0;;;12.0;3.0;0.0;0.0;;0.0;;;;;;72.0;;1.0;3.0;0.0;;;2.8;5.5;;0.0;15.857142000000001;67.0;;8.8;;;
d160dd00-075b-4e5a-a106-9704d3458261;2.0;1.0;0.0;1.0;1.0;0.28822;0.00207;0.03;0.03;6.779456017999999;;;0.0;2.0;2.0;2.0;3.0;3.0;3.0;0.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;0.0;;0.0;0.0;0.0;0.0;0.0;11425.0;11425.0;0.0;11425.0;0.0;4425.0;5712.5;;4425.0;7000.0;11425.0;11925.0;5712.5;7000.0;5712.5;11425.0;4425.0;7000.0;4425.0;3808.333333333334;11425.0;5712.5;4425.0;5712.5;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;72.0;2.0;0.0;2.0;2.0;0.0;2000000.0;2000000.0;102000000.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;;;1.0;1.0;1.0;2.0;1.0;1.0;1.0;57.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;
ecdf6535-a563-4126-b81a-b075028e9646;3.0;;;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;;;0.0;0.0;1.0;1.0;0.0;;;0.0;1.0;0.166666;1.0;0.166666;1.0;1.0;1.0;;;;;244.0;244.0;244.0;;21.0;21.0;21.0;;;;7000.0;5.0;5.0;5.0;24900.0;24900.0;0.0;24900.0;0.0;;;;;;24900.0;24900.0;;7000.0;4150.0;24900.0;;;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;7000.0;1166.6666666666667;7000.0;1166.6666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;1.0;1.0;1.0;6.0;21.0;6.0;0.0;6.0;6.0;0.833333;6000000.0;6000000.0;6000000.0;26461.0;26461.0;26461.0;;;;;2.0;4.0;;;;;;;;;;4.0;2.0;2.0;4.0;;0.333333;;2.0;;2.0;;2.0;;2.0;2.0;0.166666;6.0;
2380ec43-60f9-4579-969d-9abc08139da4;1.0;;;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;;;0.0;0.0;1.0;4.0;0.0;;3.0;;0.0;;4.0;0.666666;0.0;3.0;4.0;;;;;;;1874.0;;;20.0;19.0;;;;;0.0;0.0;2.0;0.0;7700.0;7700.0;21700.0;14000.0;;2400.0;;;;;21700.0;;10000.0;3616.6666;21700.0;;0.0;;1169.0;7014.0;;;1169.0;;0.0;0.0;0.0;;;11525.44;2804.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0;0.0;-3.0;3.0;6.0;0.0;;3000000.0;6000000.0;0.0;0.0;11936.6;0.0;0.0;0.0;1.0;2.0;5.0;;;;;;;;1.0;;5.0;;2.0;5.0;0.0;;;5.5;;;;8.333333;;;8.333333;;;
5609ee16-befe-4237-8d7c-e93a69570b2e;1.0;;;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;;;0.0;1.0;2.0;6.0;1.0;2.0;6.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;2933.0;2933.0;2933.0;0.0;0.0;;;0.0;0.0;0.0;43000.0;43000.0;0.0;43000.0;0.0;43000.0;21500.0;0.0;;43000.0;43000.0;129800.0;;;;;;;14967.3;4989.0999999999985;14967.3;;;;28032.7;9344.233333333334;28032.7;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;95.0;1.0;0.0;1.0;1.0;0.0;100000000.0;100000000.0;300000000.0;0.0;0.0;0.0;6.0;12.0;;;5.0;;0.0;0.0;0.0;0.333333;1.0;;;;1.0;72.0;;;;0.0;;;;0.0;;0.0;0.0;0.0;;;0.0;0.0;
c5a2b4a3-3b89-4cdb-af3d-4ad134df5c75;;;;;;;;;;;;;;;;;;;;-0.10101;5.0;0.555555;5.0;0.454545;5.0;5.0;5.0;;;0.0;0.0;0.0;0.0;0.0;0.0;361.0;298.0;298.0;0.0;0.0;0.0;0.0;4.0;6.0;6.0;60150.0;63150.0;3000.0;63150.0;0.0;4000.0;7510.0;5000.0;4000.0;15000.0;60150.0;63150.0;6893.75;15000.0;5815.0;58150.0;3853.32;15000.0;0.0;3390.1809090909087;37291.99;4050.415;0.0;3240.3320000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;20.0;9.0;-2.0;11.0;11.0;0.5;108000000.0;110000000.0;110000000.0;27139.32;31015.32;31015.32;1.4;7.0;1.0;1.0;3.0;5.0;0.0;0.0;0.0;0.0;1.4;4.0;1.0;1.0;0.5;8.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8fd068af-8343-439c-bb6c-d35dd40ea19f;3.0;0.0;0.8032;0.0;0.0;0.9991399999999999;0.00418;0.03506;0.03506;663.30068287;266.30068287;266.30068287;3699.19;0.0;2.0;3.0;0.0;;3.0;-0.08125;3.0;0.3;7.0;0.21875;3.0;6.0;7.0;;;;;180.0;502.0;1028.0;131.5;133.0;151.0;170.0;;0.0;;10000.0;7.0;24.0;25.0;59110.0;351295.0;292185.0;436092.0;84797.0;;5000.0;0.0;;;59110.0;409091.0;;45085.0;9617.6785;269295.0;;0.0;0.0;812.9909375;26015.71;;0.0;117.07714285714285;;5.2946875;169.43;0.0;14247.74;1424.774;10000.0;508.8478571428572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;13.0;0.0;0.0;1.0;10.0;9.0;12.0;2.0;0.0;0.0;;2.0;3.0;0.0;2.0;2.0;0.0;2.0;2.0;0.0;226.0;10.0;-20.0;30.0;32.0;0.7;10000000.0;228000000.0;428000000.0;66585.72;470746.34;570334.35;5.5;11.0;0.0;1.0;12.0;30.0;0.0;0.0;;0.0;;;;1.0;;96.0;6.0;6.0;30.0;0.0;0.0;;1.035714;1.0;1.6;0.0;1.78125;13.0;1.6;1.035714;0.0;7.0;
8dfb2bdb-c4a5-4036-b844-975eeed670fc;3.0;0.0;0.8032;0.0;0.0;0.9991399999999999;0.00418;0.03506;0.03506;603.812916666;206.81291666599998;206.81291666599998;3699.19;2.0;2.0;3.0;2.0;2.0;3.0;0.0;3.0;0.25;8.0;0.25;3.0;8.0;8.0;;;;;120.0;321.0;727.0;101.5;126.0;170.0;170.0;;0.0;;10000.0;9.0;24.0;24.0;109195.0;436092.0;326897.0;436092.0;0.0;;31598.6666;0.0;;;109195.0;420091.0;;45085.0;9617.6785;269295.0;;0.0;0.0;978.97625;31327.24;;0.0;117.07714285714285;;5.2946875;169.43;0.0;14247.74;1187.3116666666667;10000.0;508.8478571428572;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;12.0;6.0;0.0;8.0;12.0;4.0;12.0;0.0;1.0;2.0;;2.0;3.0;0.0;2.0;2.0;0.0;2.0;2.0;8.0;211.0;12.0;-20.0;32.0;32.0;0.75;12000000.0;428000000.0;428000000.0;161427.71999999994;566237.8899999999;566237.8899999999;4.666666;14.0;0.0;1.0;12.0;30.0;0.0;0.0;;0.0;;;;1.0;;94.0;6.0;6.0;30.0;0.0;0.0;;0.821428;1.0;0.916666;0.0;1.46875;12.0;0.916666;0.821428;0.0;2.0;
5963f5ff-3d8b-499c-aafa-7aa9a0e6a98b;3.0;3.0;0.7502;3.0;3.0;0.99946;;0.23704;0.23704;699.2367592589999;12.236759259000001;12.236759259000001;16459.0;3.0;3.0;3.0;0.0;2.0;4.0;-0.11111099999999999;4.0;0.333333;8.0;0.22222199999999998;4.0;6.0;8.0;;;0.0;0.0;216.0;610.0;1145.0;133.75;105.0;138.0;158.0;0.0;0.0;0.0;10000.0;8.0;26.0;28.0;101620.0;354595.0;252975.0;495392.0;140797.0;30000.0;13333.3333;0.0;30000.0;30000.0;101620.0;468391.0;16433.3333;45085.0;10268.5937;328595.0;30000.0;30000.0;0.0;1538.3283333333334;55379.82;10000.0;0.0;1039.9425;;185.52694444444444;6678.97;0.0;17278.16;1439.8466666666666;10000.0;539.9425;0.0;0.0;0.0;0.0;0.0;2.0;0.0;6.0;13.0;0.0;0.0;1.0;10.0;9.0;12.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;2.0;2.0;0.0;2.0;2.0;12.0;257.0;12.0;-20.0;32.0;36.0;0.666666;12000000.0;131000000.0;432000000.0;77431.88;451500.42;616046.43;4.0;12.0;0.5;1.0;12.0;31.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.333333;98.0;6.0;6.0;31.0;0.0;0.083333;0.0;1.0625;1.0;1.75;0.0;1.833333;16.0;1.75;1.0625;0.083333;12.0;
0ebf262a-d27f-4d88-bae8-1e09322fb12f;1.0;1.0;0.1765;1.0;1.0;0.42885;0.00517;0.07467;0.07467;2.9044444439999997;20.904444444;20.904444444;976.0;3.0;3.0;3.0;3.0;5.0;6.0;-0.119048;11.0;0.785714;12.0;0.666666;11.0;12.0;12.0;;;0.0;0.0;0.0;0.0;0.0;0.0;189.0;405.0;407.0;0.0;0.0;1222.5;12225.0;3.0;4.0;6.0;449004.66;574084.76;125080.1;864991.96;290907.2;6750.0;35737.925;0.1;6750.0;15000.0;449004.66;864991.96;11446.0;15000.0;10338.82;134404.66;6750.0;15000.0;0.0;22984.94222222222;413728.96;11446.0;0.0;8715.30769230769;0.0;0.005555555555555557;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;97.0;14.0;-2.0;16.0;18.0;0.230769;113000000.0;313000000.0;513000000.0;78738.86;218083.76;566149.84;2.583333;31.0;1.5;3.0;12.0;17.0;0.0;0.0;0.2;0.4;1.818181;6.0;3.0;1.5;1.2;78.0;3.0;3.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1a72d9db-bb24-4f27-aaf2-580ceb287b32;2.0;0.0;;0.0;0.0;0.26891;;0.06624;0.06624;0.0;0.6979629620000001;0.6979629620000001;483.74;2.0;2.0;3.0;0.0;3.0;5.0;0.0;1.0;0.5;1.0;0.5;1.0;1.0;1.0;;;0.0;0.0;0.0;0.0;7543.0;1047.2;16.0;16.0;16.0;0.0;;0.0;0.0;1.0;1.0;1.0;15603.2;15603.2;0.0;15603.2;0.0;8819.2;8819.2;;8819.2;8819.2;15603.2;79305.77;7801.6;10000.0;6017.2;36103.2;8817.57;8817.57;0.0;801.5972727272728;8817.57;4408.785;0.0;1469.595;;0.0;0.0;0.0;0.0;0.0;5500.0;1583.333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;526.0;2.0;0.0;2.0;2.0;0.5;2000000.0;2000000.0;306000200.0;8997.2;8997.2;8997.2;2.0;2.0;2.0;2.0;7.0;5.0;;;0.5;0.0;2.0;2.0;2.0;2.0;1.0;32.0;2.0;2.0;5.0;0.0;0.0;0.0;3.166666;6.4;0.0;;18.090909;28.0;0.0;19.333333;0.0;0.0;
5a193e1d-e279-46d9-8e3f-0c654da2c706;1.0;0.0;;0.0;0.0;0.1107;7e-05;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;0.0;;0.0;;0.0;0.0;0.0;;;;;;;7088.0;992.6;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;63702.57;;10000.0;5125.0;20500.0;;;;0.0;0.0;;;0.0;;0.0;0.0;0.0;;;5500.0;2375.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;499.0;0.0;0.0;0.0;0.0;0.0;;;304000200.0;0.0;0.0;0.0;;;;;7.0;3.0;;;;0.0;;;;;;30.0;;1.0;3.0;;;;5.5;6.4;;;21.777777;28.0;;28.25;;;
e17752dc-0950-4dfe-a8af-d9aa30b54439;2.0;0.0;;0.0;0.0;0.26891;0.0001;0.06624;0.06624;0.0;0.581481481;0.581481481;3838.0;2.0;2.0;3.0;2.0;2.0;4.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;0.0;0.0;0.0;0.0;7448.0;1035.8;15.0;15.0;15.0;0.0;;0.0;0.0;0.0;0.0;0.0;6784.0;6784.0;0.0;6784.0;0.0;6784.0;6784.0;;6784.0;6784.0;6784.0;70486.57;6784.0;10000.0;5456.8;27284.0;6784.0;6784.0;6784.0;678.4;6784.0;6784.0;6784.0;1356.8;;0.0;0.0;0.0;0.0;0.0;5500.0;1900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;516.0;1.0;0.0;1.0;1.0;0.0;1000000.0;1000000.0;305000200.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;7.0;4.0;;;1.0;0.0;1.0;1.0;1.0;1.0;1.0;31.0;1.0;1.0;4.0;0.0;0.0;0.0;4.0;6.4;0.0;;19.8;28.0;0.0;23.0;0.0;0.0;
636e3daf-6c91-4553-b428-a771fb71c72a;4.0;0.0;0.8716;0.0;0.0;0.9994;0.0182;0.10736;0.10736;459.00377314800005;110.003773148;110.003773148;34070.25;1.0;3.0;1.0;0.0;;;-0.041131;13.0;0.23214200000000002;17.0;0.191011;13.0;15.0;17.0;;;0.0;0.0;301.0;1592.0;1844.0;3.75;85.0;71.0;742.0;0.0;4636.01;0.0;30000.0;43.0;72.0;72.0;855311.32;1396461.32;541150.0;1563961.32;167500.0;17215.0;19376.332;0.0;17215.0;17215.0;790311.32;1418961.32;17215.0;45000.0;13428.9567;1141461.32;1666.66;17215.0;0.0;2125.7220224719103;189189.26;17215.0;0.0;308.5724705882353;0.0;316.5070786516854;28169.13;0.0;125992.58;2290.7741818181817;30000.0;1636.2928235294119;0.0;0.0;0.0;1.0;5.0;8.0;28.0;33.0;36.0;3.0;0.0;8.0;9.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;14.0;1.0;1.0;3.0;11.0;378.0;56.0;-31.0;87.0;89.0;0.796296;154000100.0;284000100.0;484000100.0;907090.05;1559741.5900000003;2286049.9800000014;2.2;11.0;0.666666;2.0;12.0;66.0;0.5;1.0;1.0;0.25;1.666666;1.0;1.0;1.333333;1.0;116.0;2.0;9.0;66.0;2.0;0.181818;0.0;1.188235;3.0;1.6181809999999999;0.0;1.449438;8.0;1.6181809999999999;1.188235;0.053571;27.0;
953a2836-fbff-4758-9612-6fd3cf16dc84;3.0;0.0;;0.0;0.0;0.1107;7e-05;0.0;0.0;0.0;;;0.0;2.0;2.0;1.0;0.0;;;;0.0;;0.0;;0.0;0.0;0.0;;;;;;;0.0;0.0;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;28491.18;;;;;;;;0.0;0.0;;;;;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;135.0;0.0;0.0;0.0;0.0;0.0;;;300000100.0;0.0;0.0;0.0;;;;;9.0;;;;;0.666666;;;;;;34.0;;;;;;;;3.333333;;;14.0;20.0;;;;;
adc23c19-d21b-4bb5-ad2b-6faccae5a045;1.0;10.0;1.2715;5.0;10.0;0.9998799999999999;0.03466;0.65791;0.65791;569.461909722;9.461909722;9.461909722;14688.0;0.0;1.0;0.0;0.0;;;-0.072466;12.0;0.184615;12.0;0.112149;12.0;12.0;12.0;;;0.0;0.0;180.0;184.0;184.0;0.0;56.0;51.0;51.0;0.0;;3522.5;15000.0;53.0;95.0;95.0;554875.0;896605.0;341730.0;896605.0;0.0;3000.0;11582.5;;3000.0;15350.0;554875.0;921182.0;11666.6666;15350.0;8379.4859;896605.0;0.0;15000.0;0.0;968.75;104625.0;7500.0;0.0;977.8037383177569;;0.0;0.0;0.0;26000.0;400.0;15000.0;242.99065420560746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;39.0;52.0;13.0;52.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;310.0;65.0;-42.0;107.0;107.0;0.815384;65000000.0;107000000.0;207000000.0;693102.6599999998;1188531.83;1188531.83;1.7;17.0;1.7;4.0;11.0;137.0;;;0.833333;1.0;1.7;6.0;4.0;1.7;1.166666;148.0;5.0;5.0;137.0;0.0;0.0;0.0;0.009345000000000001;0.0;0.0;;0.009259;0.0;0.0;0.009345000000000001;0.0;0.0;
a1ea84ed-efad-4dbf-b2c5-2f78d5265327;3.0;1.0;1.1452;0.0;1.0;0.31751;0.025509999999999998;0.38865;0.38865;499.732800925;35.732800925;35.732800925;1909.43;0.0;1.0;1.0;0.0;;;0.0;2.0;0.25;2.0;0.25;2.0;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;;21.0;21.0;21.0;0.0;;0.0;5000.0;6.0;6.0;6.0;42980.0;42980.0;0.0;42980.0;0.0;8000.0;8740.0;;8000.0;9480.0;42980.0;42980.0;8740.0;9480.0;5372.5;42980.0;8000.0;9480.0;0.0;2185.0;17480.0;8740.0;0.0;2185.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;4.0;21.0;8.0;0.0;8.0;8.0;0.75;8000000.0;8000000.0;8000000.0;34207.96;34207.96;34207.96;1.0;2.0;1.0;1.0;1.0;3.0;;;1.0;;1.0;2.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;0.0;0.0;0.0;0.375;;0.375;;0.375;;0.375;0.375;0.0;0.0;
